"version";"WB";"Period";"scenario";"Biological";"Supporting";"EQR";"Status";"Worst_Biological";"Worst_Supporting";"sup_sommer";"sup_vinter";"sup_org"
"2018";"0101030102-2-C";"2017-2019";"Scenario B";0.590738405086733;NA;0.590738405086733;"Mod";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101030200-C";"2017-2019";"baseline";0.622858041997809;NA;0.622858041997809;"Good";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101030200-C";"2017-2019";"Pristine";0.622278888028757;NA;0.622278888028757;"Good";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101030200-C";"2017-2019";"Scenario A";0.648166900413039;NA;0.648166900413039;"Good";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101030200-C";"2017-2019";"Scenario B";0.651536444893775;NA;0.651536444893775;"Good";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101030300-C";"2017-2019";"baseline";0.628931592055834;NA;0.628931592055834;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0101030300-C";"2017-2019";"Pristine";0.609928749378498;NA;0.609928749378498;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0101030300-C";"2017-2019";"Scenario A";0.637172305561808;NA;0.637172305561808;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0101030300-C";"2017-2019";"Scenario B";0.630596576097286;NA;0.630596576097286;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0101030400-C";"2017-2019";"baseline";0.563059041628576;NA;0.563059041628576;"Mod";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101030400-C";"2017-2019";"Pristine";0.56175601939492;NA;0.56175601939492;"Mod";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101030400-C";"2017-2019";"Scenario A";0.58997681534123;NA;0.58997681534123;"Mod";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101030400-C";"2017-2019";"Scenario B";0.585077150408738;NA;0.585077150408738;"Mod";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101030500-C";"2017-2019";"baseline";0.555522670348485;NA;0.555522670348485;"Mod";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101030500-C";"2017-2019";"Pristine";0.618792573610942;NA;0.618792573610942;"Good";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101030500-C";"2017-2019";"Scenario A";0.582713703314463;NA;0.582713703314463;"Mod";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101030500-C";"2017-2019";"Scenario B";0.589885830879211;NA;0.589885830879211;"Mod";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101030600-C";"2017-2019";"baseline";0.546510163829706;NA;0.546510163829706;"Mod";"Makroalger";NA;NA;NA;NA
"2018";"0101030600-C";"2017-2019";"Pristine";0.553603155733553;NA;0.553603155733553;"Mod";"Makroalger";NA;NA;NA;NA
"2018";"0101030600-C";"2017-2019";"Scenario A";0.568789296144964;NA;0.568789296144964;"Mod";"Makroalger";NA;NA;NA;NA
"2018";"0101030600-C";"2017-2019";"Scenario B";0.568855577546171;NA;0.568855577546171;"Mod";"Makroalger";NA;NA;NA;NA
"2018";"0101030700-C";"2017-2019";"baseline";0.559542802958066;NA;0.559542802958066;"Mod";"Makroalger";NA;NA;NA;NA
"2018";"0101030700-C";"2017-2019";"Pristine";0.566843007715776;NA;0.566843007715776;"Mod";"Makroalger";NA;NA;NA;NA
"2018";"0101030700-C";"2017-2019";"Scenario A";0.572795448487974;NA;0.572795448487974;"Mod";"Makroalger";NA;NA;NA;NA
"2018";"0101030700-C";"2017-2019";"Scenario B";0.575035382045224;NA;0.575035382045224;"Mod";"Makroalger";NA;NA;NA;NA
"2018";"0101030800-C";"2017-2019";"baseline";0.530334323644638;NA;0.530334323644638;"Mod";"Makroalger";NA;NA;NA;NA
"2018";"0101030800-C";"2017-2019";"Pristine";0.548456251621246;NA;0.548456251621246;"Mod";"Makroalger";NA;NA;NA;NA
"2018";"0101030800-C";"2017-2019";"Scenario A";0.532605797052383;NA;0.532605797052383;"Mod";"Makroalger";NA;NA;NA;NA
"2018";"0101030800-C";"2017-2019";"Scenario B";0.537396768728892;NA;0.537396768728892;"Mod";"Makroalger";NA;NA;NA;NA
"2018";"0101040100-C";"2017-2019";"baseline";0.631934570560133;NA;0.631934570560133;"Good";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101040100-C";"2017-2019";"Pristine";0.625447120413241;NA;0.625447120413241;"Good";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101040100-C";"2017-2019";"Scenario A";0.631444700889653;NA;0.631444700889653;"Good";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101040100-C";"2017-2019";"Scenario B";0.639526760747481;NA;0.639526760747481;"Good";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101040200-2-C";"2017-2019";"baseline";0.626217295245746;NA;0.626217295245746;"Good";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101040200-2-C";"2017-2019";"Pristine";0.628301958244835;NA;0.628301958244835;"Good";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101040200-2-C";"2017-2019";"Scenario A";0.652405824962221;NA;0.652405824962221;"Good";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101040200-2-C";"2017-2019";"Scenario B";0.659284844862927;NA;0.659284844862927;"Good";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101040300-3-C";"2017-2019";"baseline";0.665800921217314;NA;0.665800921217314;"Good";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101040300-3-C";"2017-2019";"Pristine";0.726674580887558;NA;0.726674580887558;"Good";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101040300-3-C";"2017-2019";"Scenario A";0.69894208021112;NA;0.69894208021112;"Good";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101040300-3-C";"2017-2019";"Scenario B";0.704946161374615;NA;0.704946161374615;"Good";"Makroalger";"Eutrofiering";NA;NA;NA
"2018";"0101040300-4-C";"2017-2019";"baseline";0.679552325472895;NA;0.679552325472895;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0101040300-4-C";"2017-2019";"Pristine";0.769211048957081;NA;0.769211048957081;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0101040300-4-C";"2017-2019";"Scenario A";0.713453012027969;NA;0.713453012027969;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0101040300-4-C";"2017-2019";"Scenario B";0.71592474011778;NA;0.71592474011778;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0101040400-4-C";"2017-2019";"baseline";0.630269420123725;NA;0.630269420123725;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0101040400-4-C";"2017-2019";"Pristine";0.662876401739588;NA;0.662876401739588;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0101040400-4-C";"2017-2019";"Scenario A";0.654471632094168;NA;0.654471632094168;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0101040400-4-C";"2017-2019";"Scenario B";0.655494181330722;NA;0.655494181330722;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0101040500-C";"2017-2019";"baseline";0.703865864804787;NA;0.703865864804787;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0101040500-C";"2017-2019";"Pristine";0.726855269859743;NA;0.726855269859743;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0101040500-C";"2017-2019";"Scenario A";0.736264315476424;NA;0.736264315476424;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0101040500-C";"2017-2019";"Scenario B";0.718294958642907;NA;0.718294958642907;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000030-C";"2017-2019";"baseline";0.716649443820536;NA;0.716649443820536;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000030-C";"2017-2019";"Pristine";0.717177965423855;NA;0.717177965423855;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000030-C";"2017-2019";"Scenario A";0.716792384275545;NA;0.716792384275545;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000030-C";"2017-2019";"Scenario B";0.716866105460798;NA;0.716866105460798;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000031-C";"2017-2019";"baseline";0.648165212124406;NA;0.648165212124406;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000031-C";"2017-2019";"Pristine";0.649474525104575;NA;0.649474525104575;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000031-C";"2017-2019";"Scenario A";0.648266040766066;NA;0.648266040766066;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000031-C";"2017-2019";"Scenario B";0.648368312928279;NA;0.648368312928279;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000032-1-C";"2017-2019";"baseline";0.661992284123864;NA;0.661992284123864;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000032-1-C";"2017-2019";"Pristine";0.663284856301982;NA;0.663284856301982;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000032-1-C";"2017-2019";"Scenario A";0.66185005694817;NA;0.66185005694817;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000032-1-C";"2017-2019";"Scenario B";0.661864734079598;NA;0.661864734079598;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000032-2-C";"2017-2019";"baseline";0.636637538987689;NA;0.636637538987689;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000032-2-C";"2017-2019";"Pristine";0.633524682902411;NA;0.633524682902411;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000032-2-C";"2017-2019";"Scenario A";0.635684580678546;NA;0.635684580678546;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000032-2-C";"2017-2019";"Scenario B";0.634894995981715;NA;0.634894995981715;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000033-1-C";"2017-2019";"baseline";0.693732402181012;NA;0.693732402181012;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000033-1-C";"2017-2019";"Pristine";0.695043067449054;NA;0.695043067449054;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000033-1-C";"2017-2019";"Scenario A";0.693589337314409;NA;0.693589337314409;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000033-1-C";"2017-2019";"Scenario B";0.693727601426217;NA;0.693727601426217;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000033-2-C";"2017-2019";"baseline";0.791467014901476;NA;0.791467014901476;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000033-2-C";"2017-2019";"Pristine";0.798953238657648;NA;0.798953238657648;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000033-2-C";"2017-2019";"Scenario A";0.799489352453392;NA;0.799489352453392;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000033-2-C";"2017-2019";"Scenario B";0.800343196180318;NA;0.800343196180318;"High";"Makroalger";NA;NA;NA;NA
"2018";"0110000034-1-C";"2017-2019";"baseline";0.636975387362738;NA;0.636975387362738;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000034-1-C";"2017-2019";"Pristine";0.641481288574606;NA;0.641481288574606;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000034-1-C";"2017-2019";"Scenario A";0.638527638599635;NA;0.638527638599635;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000034-1-C";"2017-2019";"Scenario B";0.63895971226916;NA;0.63895971226916;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000034-2-C";"2017-2019";"baseline";0.819321806250253;NA;0.819321806250253;"High";"Makroalger";NA;NA;NA;NA
"2018";"0110000034-2-C";"2017-2019";"Pristine";0.795104450750439;NA;0.795104450750439;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000034-2-C";"2017-2019";"Scenario A";0.822922485759486;NA;0.822922485759486;"High";"Makroalger";NA;NA;NA;NA
"2018";"0110000034-2-C";"2017-2019";"Scenario B";0.828877045685002;NA;0.828877045685002;"High";"Makroalger";NA;NA;NA;NA
"2018";"0110000035-C";"2017-2019";"baseline";0.637404923607883;NA;0.637404923607883;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000035-C";"2017-2019";"Pristine";0.640652121362508;NA;0.640652121362508;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000035-C";"2017-2019";"Scenario A";0.637862209844186;NA;0.637862209844186;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000035-C";"2017-2019";"Scenario B";0.638084254170069;NA;0.638084254170069;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000036-C";"2017-2019";"baseline";0.582602720174738;NA;0.582602720174738;"Mod";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000036-C";"2017-2019";"Pristine";0.58550233928234;NA;0.58550233928234;"Mod";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000036-C";"2017-2019";"Scenario A";0.582784031116419;NA;0.582784031116419;"Mod";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000036-C";"2017-2019";"Scenario B";0.583102427239021;NA;0.583102427239021;"Mod";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110000037-1-C";"2017-2019";"baseline";0.710239691231255;NA;0.710239691231255;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000037-1-C";"2017-2019";"Pristine";0.702208585139496;NA;0.702208585139496;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000037-1-C";"2017-2019";"Scenario A";0.711669157166827;NA;0.711669157166827;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000037-1-C";"2017-2019";"Scenario B";0.709690119154683;NA;0.709690119154683;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000037-2-C";"2017-2019";"baseline";0.734628329546388;NA;0.734628329546388;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000037-2-C";"2017-2019";"Pristine";0.719021714814913;NA;0.719021714814913;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000037-2-C";"2017-2019";"Scenario A";0.736613144360619;NA;0.736613144360619;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000037-2-C";"2017-2019";"Scenario B";0.737246176610339;NA;0.737246176610339;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000038-1-C";"2017-2019";"baseline";0.709595283927178;NA;0.709595283927178;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000038-1-C";"2017-2019";"Pristine";0.70105077052004;NA;0.70105077052004;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000038-1-C";"2017-2019";"Scenario A";0.713107322902127;NA;0.713107322902127;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000038-1-C";"2017-2019";"Scenario B";0.71214449897759;NA;0.71214449897759;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000038-2-C";"2017-2019";"baseline";0.76154047267637;NA;0.76154047267637;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000038-2-C";"2017-2019";"Pristine";0.772025412215988;NA;0.772025412215988;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000038-2-C";"2017-2019";"Scenario A";0.791632724342899;NA;0.791632724342899;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000038-2-C";"2017-2019";"Scenario B";0.794270303177167;NA;0.794270303177167;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000200-C";"2017-2019";"baseline";0.752402394726271;NA;0.752402394726271;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000200-C";"2017-2019";"Pristine";0.716722906686912;NA;0.716722906686912;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000200-C";"2017-2019";"Scenario A";0.785891916439237;NA;0.785891916439237;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000200-C";"2017-2019";"Scenario B";0.760324648410771;NA;0.760324648410771;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000300-C";"2017-2019";"baseline";0.787414441252847;NA;0.787414441252847;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000300-C";"2017-2019";"Pristine";0.795539830464403;NA;0.795539830464403;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000300-C";"2017-2019";"Scenario A";0.796294562401788;NA;0.796294562401788;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000300-C";"2017-2019";"Scenario B";0.795168255701506;NA;0.795168255701506;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000400-C";"2017-2019";"baseline";0.808292884102612;NA;0.808292884102612;"High";"Makroalger";NA;NA;NA;NA
"2018";"0110000400-C";"2017-2019";"Pristine";0.818334301152543;NA;0.818334301152543;"High";"Makroalger";NA;NA;NA;NA
"2018";"0110000400-C";"2017-2019";"Scenario A";0.796240716353592;NA;0.796240716353592;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000400-C";"2017-2019";"Scenario B";0.799484997324379;NA;0.799484997324379;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000500-C";"2017-2019";"baseline";0.801589787006378;NA;0.801589787006378;"High";"Makroalger";NA;NA;NA;NA
"2018";"0110000500-C";"2017-2019";"Pristine";0.797567745049794;NA;0.797567745049794;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000500-C";"2017-2019";"Scenario A";0.806584338347117;NA;0.806584338347117;"High";"Makroalger";NA;NA;NA;NA
"2018";"0110000500-C";"2017-2019";"Scenario B";0.806886275609334;NA;0.806886275609334;"High";"Makroalger";NA;NA;NA;NA
"2018";"0110000701-C";"2017-2019";"baseline";0.742760301348946;NA;0.742760301348946;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000701-C";"2017-2019";"Pristine";0.716195427826899;NA;0.716195427826899;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000701-C";"2017-2019";"Scenario A";0.740015802069781;NA;0.740015802069781;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110000701-C";"2017-2019";"Scenario B";0.745354286348202;NA;0.745354286348202;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110010100-C";"2017-2019";"baseline";0.804651379622056;NA;0.804651379622056;"High";"Makroalger";NA;NA;NA;NA
"2018";"0110010100-C";"2017-2019";"Pristine";0.813876986466394;NA;0.813876986466394;"High";"Makroalger";NA;NA;NA;NA
"2018";"0110010100-C";"2017-2019";"Scenario A";0.813421885935429;NA;0.813421885935429;"High";"Makroalger";NA;NA;NA;NA
"2018";"0110010100-C";"2017-2019";"Scenario B";0.810854893906499;NA;0.810854893906499;"High";"Makroalger";NA;NA;NA;NA
"2018";"0110010200-C";"2017-2019";"baseline";0.801978156455614;NA;0.801978156455614;"High";"Makroalger";NA;NA;NA;NA
"2018";"0110010200-C";"2017-2019";"Pristine";0.813654329701433;NA;0.813654329701433;"High";"Makroalger";NA;NA;NA;NA
"2018";"0110010200-C";"2017-2019";"Scenario A";0.804798410770179;NA;0.804798410770179;"High";"Makroalger";NA;NA;NA;NA
"2018";"0110010200-C";"2017-2019";"Scenario B";0.822387424955393;NA;0.822387424955393;"High";"Makroalger";NA;NA;NA;NA
"2018";"0110010300-C";"2017-2019";"baseline";0.627495452995529;NA;0.627495452995529;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110010300-C";"2017-2019";"Pristine";0.62841318323944;NA;0.62841318323944;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110010300-C";"2017-2019";"Scenario A";0.627518656057945;NA;0.627518656057945;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110010300-C";"2017-2019";"Scenario B";0.627471875039453;NA;0.627471875039453;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110010402-C";"2017-2019";"baseline";0.614002516999453;NA;0.614002516999453;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110010402-C";"2017-2019";"Pristine";0.615401731536947;NA;0.615401731536947;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110010402-C";"2017-2019";"Scenario A";0.614068925851402;NA;0.614068925851402;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110010402-C";"2017-2019";"Scenario B";0.613991438269826;NA;0.613991438269826;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110010500-C";"2017-2019";"baseline";0.725987225523478;NA;0.725987225523478;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110010500-C";"2017-2019";"Pristine";0.735335135347383;NA;0.735335135347383;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110010500-C";"2017-2019";"Scenario A";0.735705856437642;NA;0.735705856437642;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110010500-C";"2017-2019";"Scenario B";0.737138162140736;NA;0.737138162140736;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110010600-C";"2017-2019";"baseline";0.759144598586328;NA;0.759144598586328;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110010600-C";"2017-2019";"Pristine";0.772369628300576;NA;0.772369628300576;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110010600-C";"2017-2019";"Scenario A";0.762441616624008;NA;0.762441616624008;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110010600-C";"2017-2019";"Scenario B";0.763796573163659;NA;0.763796573163659;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110010701-C";"2017-2019";"baseline";0.653422287567642;NA;0.653422287567642;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110010701-C";"2017-2019";"Pristine";0.700857872108335;NA;0.700857872108335;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110010701-C";"2017-2019";"Scenario A";0.686557158432212;NA;0.686557158432212;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110010701-C";"2017-2019";"Scenario B";0.688639030121477;NA;0.688639030121477;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110010703-C";"2017-2019";"baseline";0.705375174681345;NA;0.705375174681345;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110010703-C";"2017-2019";"Pristine";0.740310867627462;NA;0.740310867627462;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110010703-C";"2017-2019";"Scenario A";0.703609585762024;NA;0.703609585762024;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110010703-C";"2017-2019";"Scenario B";0.704747676849365;NA;0.704747676849365;"Good";"Makroalger";NA;NA;NA;NA
"2018";"0110010801-C";"2017-2019";"baseline";0.630701319376628;NA;0.630701319376628;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110010801-C";"2017-2019";"Pristine";0.63229824701945;NA;0.63229824701945;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110010801-C";"2017-2019";"Scenario A";0.630627632141113;NA;0.630627632141113;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110010801-C";"2017-2019";"Scenario B";0.63062006632487;NA;0.63062006632487;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110010802-C";"2017-2019";"baseline";0.630701319376628;NA;0.630701319376628;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110010802-C";"2017-2019";"Pristine";0.63229824701945;NA;0.63229824701945;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110010802-C";"2017-2019";"Scenario A";0.630627632141113;NA;0.630627632141113;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110010802-C";"2017-2019";"Scenario B";0.63062006632487;NA;0.63062006632487;"Good";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110020100-C";"2017-2019";"baseline";0.564086725707321;NA;0.564086725707321;"Mod";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110020100-C";"2017-2019";"Pristine";0.570347076299765;NA;0.570347076299765;"Mod";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110020100-C";"2017-2019";"Scenario A";0.56741653924137;NA;0.56741653924137;"Mod";"Planteplankton";"Eutrofiering";NA;NA;NA
"2018";"0110020100-C";"2017-2019";"Scenario B";0.570876325700094;NA;0.570876325700094;"Mod";"Planteplankton";"Eutrofiering";NA;NA;NA
