"WB";"Indicator";"Period";"scenario";"Value";"Type";"Salinity";"Kvalitetselement";"Indikator";"IndikatorDesc";"Ref";"HG";"GM";"MP";"PB";"Worst";"EQR";"Status";"QEtype"
"0101020801-C";"PO4_winter";"2017-2019";"DIN100pc";13.7496760686239;"S5";28.9623076121012;"Fysisk-kjemiske";"PO4-P vinter";"Fosfat-fosfor, vinter (µg P/l)";10.0119047619048;14.5;21;34;50;73.5294117647059;0.833436185801377;"High";"Sup"
"0101020802-C";"PO4_winter";"2017-2019";"DIN100pc";15.3877096176147;"S3";28.7139873504639;"Fysisk-kjemiske";"PO4-P vinter";"Fosfat-fosfor, vinter (µg P/l)";10.0119047619048;14.5;21;34;50;73.5294117647059;0.772685857919546;"Good";"Sup"
"0101020900-C";"PO4_winter";"2017-2019";"DIN100pc";13.6457943916321;"S3";28.5028829574585;"Fysisk-kjemiske";"PO4-P vinter";"Fosfat-fosfor, vinter (µg P/l)";10.0119047619048;14.5;21;34;50;73.5294117647059;0.83806539581056;"High";"Sup"
"0101021000-2-C";"PO4_winter";"2017-2019";"DIN100pc";14.4799641370773;"S3";28.9922230243683;"Fysisk-kjemiske";"PO4-P vinter";"Fosfat-fosfor, vinter (µg P/l)";10.0119047619048;14.5;21;34;50;73.5294117647059;0.800892844819896;"High";"Sup"
"0101030102-2-C";"PO4_winter";"2017-2019";"DIN100pc";12.296599706014;"S2";29.2805067698161;"Fysisk-kjemiske";"PO4-P vinter";"Fosfat-fosfor, vinter (µg P/l)";10.0119047619048;14.5;21;34;50;73.5294117647059;0.898188660315557;"High";"Sup"
"0101030200-C";"PO4_winter";"2017-2019";"DIN100pc";12.6977672576904;"S3";13.8941135406494;"Fysisk-kjemiske";"PO4-P vinter";"Fosfat-fosfor, vinter (µg P/l)";8.56932987951388;12.1312193503747;17.2099509605995;28.3149264408992;43.9990890209491;69.2760570982462;0.7776893936992;"Good";"Sup"
"0101030400-C";"PO4_winter";"2017-2019";"DIN100pc";12.3175722757975;"S2";16.8814846674601;"Fysisk-kjemiske";"PO4-P vinter";"Fosfat-fosfor, vinter (µg P/l)";9.61892211607039;13.8547026927655;19.9675243084247;32.4512864626371;48.3652468216725;72.3707235115685;0.872578377899228;"High";"Sup"
"0101040100-C";"PO4_winter";"2017-2019";"DIN100pc";13.8395195007324;"S3";29.5804100036621;"Fysisk-kjemiske";"PO4-P vinter";"Fosfat-fosfor, vinter (µg P/l)";10.0119047619048;14.5;21;34;50;73.5294117647059;0.829432552752507;"High";"Sup"
"0101040300-3-C";"PO4_winter";"2017-2019";"DIN100pc";15.6094961166382;"S2";29.9101839065552;"Fysisk-kjemiske";"PO4-P vinter";"Fosfat-fosfor, vinter (µg P/l)";10.0119047619048;14.5;21;34;50;73.5294117647059;0.765861657949594;"Good";"Sup"
"0101000030-1-C";"Secchi";"2017-2019";"DIN100pc";6.40631506840388;"S1";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.654175342453851;"Good";"Sup"
"0101000030-2-C";"Secchi";"2017-2019";"DIN100pc";4.93212783998913;"S1";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.457617045331884;"Mod";"Sup"
"0101000031-C";"Secchi";"2017-2019";"DIN100pc";3.81032710605197;"S1";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.331032710605197;"Poor";"Sup"
"0101000032-3-C";"Secchi";"2017-2019";"DIN100pc";6.48593578338623;"S1";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.664791437784831;"Good";"Sup"
"0101000032-4-C";"Secchi";"2017-2019";"DIN100pc";5.76365200678508;"S1";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.56848693423801;"Mod";"Sup"
"0101010301-C";"Secchi";"2017-2019";"DIN100pc";7.01874828338623;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.735833104451497;"Good";"Sup"
"0101010401-C";"Secchi";"2017-2019";"DIN100pc";6.46656669889178;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.66220889318557;"Good";"Sup"
"0101010405-C";"Secchi";"2017-2019";"DIN100pc";6.59053333600362;"S5";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.678737778133816;"Good";"Sup"
"0101010406-C";"Secchi";"2017-2019";"DIN100pc";5.98165583610535;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.597554111480713;"Mod";"Sup"
"0101010408-C";"Secchi";"2017-2019";"DIN100pc";6.66059064865112;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.688078753153483;"Good";"Sup"
"0101010500-C";"Secchi";"2017-2019";"DIN100pc";5.57661962509155;"S1";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.54354928334554;"Mod";"Sup"
"0101020101-1-C";"Secchi";"2017-2019";"DIN100pc";5.77445230484009;"S2";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.569926973978678;"Mod";"Sup"
"0101020101-2-C";"Secchi";"2017-2019";"DIN100pc";3.53795519140032;"S2";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.303795519140032;"Poor";"Sup"
"0101020200-1-C";"Secchi";"2017-2019";"DIN100pc";5.76095819473267;"S2";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.568127759297689;"Mod";"Sup"
"0101020200-2-C";"Secchi";"2017-2019";"DIN100pc";5.99325847625732;"S2";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.599101130167643;"Mod";"Sup"
"0101020300-2-C";"Secchi";"2017-2019";"DIN100pc";6.37556219100952;"S2";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.65007495880127;"Good";"Sup"
"0101020500-C";"Secchi";"2017-2019";"DIN100pc";6.18489456176758;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.624652608235677;"Good";"Sup"
"0101020601-C";"Secchi";"2017-2019";"DIN100pc";5.83811724185944;"S2";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.578415632247925;"Mod";"Sup"
"0101020701-5-C";"Secchi";"2017-2019";"DIN100pc";5.77689628601074;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.570252838134766;"Mod";"Sup"
"0101020702-2-C";"Secchi";"2017-2019";"DIN100pc";5.4167594909668;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.522234598795573;"Mod";"Sup"
"0101020801-C";"Secchi";"2017-2019";"DIN100pc";5.61338504155477;"S5";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.548451338873969;"Mod";"Sup"
"0101020802-C";"Secchi";"2017-2019";"DIN100pc";6.33671140670776;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.644894854227702;"Good";"Sup"
"0101020900-C";"Secchi";"2017-2019";"DIN100pc";6.00408363342285;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.60054448445638;"Good";"Sup"
"0101021000-2-C";"Secchi";"2017-2019";"DIN100pc";5.98380690813065;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.597840921084086;"Mod";"Sup"
"0101030102-2-C";"Secchi";"2017-2019";"DIN100pc";5.25871706008911;"S2";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.501162274678548;"Mod";"Sup"
"0101030200-C";"Secchi";"2017-2019";"DIN100pc";1.83491468429565;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.0802846431732178;"Bad";"Sup"
"0101030400-C";"Secchi";"2017-2019";"DIN100pc";2.00391141573588;"S2";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.110704054832458;"Bad";"Sup"
"0101040100-C";"Secchi";"2017-2019";"DIN100pc";5.29907941818237;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.506543922424316;"Mod";"Sup"
"0101040300-3-C";"Secchi";"2017-2019";"DIN100pc";5.95947766304016;"S2";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.594597021738688;"Mod";"Sup"
"0101000030-1-C";"NO3_summer";"2017-2019";"DIP100pc";39.4098766048749;"S1";23.4465775092443;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.521857730452977;"Mod";"Sup"
"0101000030-2-C";"NO3_summer";"2017-2019";"DIP100pc";50.8593307071262;"S1";20.4892783694797;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.467336520442256;"Mod";"Sup"
"0101000031-C";"NO3_summer";"2017-2019";"DIP100pc";157.822552575005;"S1";16.9584894180298;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";10.5914091158359;18.8098768821129;33.6554544155414;77.6583593808688;259.05313044328;931.843706188904;0.311613556747393;"Poor";"Sup"
"0101000032-3-C";"NO3_summer";"2017-2019";"DIP100pc";53.4964363098145;"S1";20.8231052398682;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.454778874715169;"Mod";"Sup"
"0101000032-4-C";"NO3_summer";"2017-2019";"DIP100pc";51.8584683736165;"S1";24.4038530985514;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.462578722030397;"Mod";"Sup"
"0101010301-C";"NO3_summer";"2017-2019";"DIP100pc";25.4843826293945;"S3";26.115686416626;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.588169606526693;"Mod";"Sup"
"0101010401-C";"NO3_summer";"2017-2019";"DIP100pc";44.6688469478062;"S3";24.1055594852992;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.496815014534256;"Mod";"Sup"
"0101010405-C";"NO3_summer";"2017-2019";"DIP100pc";35.6121594111125;"S5";22.4320472081502;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.539942098042322;"Mod";"Sup"
"0101010406-C";"NO3_summer";"2017-2019";"DIP100pc";49.5446243286133;"S3";25.6459484100342;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.473597027006603;"Mod";"Sup"
"0101010408-C";"NO3_summer";"2017-2019";"DIP100pc";40.0037117004395;"S3";27.1785802841187;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.519029944283622;"Mod";"Sup"
"0101010500-C";"NO3_summer";"2017-2019";"DIP100pc";52.46728515625;"S1";22.2472705841064;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.459679594494048;"Mod";"Sup"
"0101020101-1-C";"NO3_summer";"2017-2019";"DIP100pc";54.5688575744629;"S2";21.1734554290771;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.449672106788272;"Mod";"Sup"
"0101020101-2-C";"NO3_summer";"2017-2019";"DIP100pc";58.833736843533;"S2";17.9952427546183;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.2806499108365;12.0311050659571;23.048670279674;65.0578188284849;250.041351440625;961.402826586505;0.429632031116842;"Mod";"Sup"
"0101020200-1-C";"NO3_summer";"2017-2019";"DIP100pc";51.9269895553589;"S2";21.317111492157;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.462252430688767;"Mod";"Sup"
"0101020200-2-C";"NO3_summer";"2017-2019";"DIP100pc";44.5964908599854;"S2";22.3444995880127;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.497159567333403;"Mod";"Sup"
"0101020300-2-C";"NO3_summer";"2017-2019";"DIP100pc";63.8317483266195;"S2";22.669451713562;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.405563103206574;"Mod";"Sup"
"0101020500-C";"NO3_summer";"2017-2019";"DIP100pc";74.8278198242188;"S3";21.4814767837524;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.389375329919764;"Poor";"Sup"
"0101020601-C";"NO3_summer";"2017-2019";"DIP100pc";45.1175317764282;"S2";22.4822130203247;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.494678420112247;"Mod";"Sup"
"0101020701-5-C";"NO3_summer";"2017-2019";"DIP100pc";69.7570785522461;"S3";21.6048976898193;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.39485721237595;"Poor";"Sup"
"0101020702-2-C";"NO3_summer";"2017-2019";"DIP100pc";58.8004188537598;"S3";22.3713912963867;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.429521814982096;"Mod";"Sup"
"0101020801-C";"NO3_summer";"2017-2019";"DIP100pc";51.5160230000814;"S5";22.392344156901;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.464209414285327;"Mod";"Sup"
"0101020802-C";"NO3_summer";"2017-2019";"DIP100pc";109.890888214111;"S3";19.8220729827881;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.351469310038799;"Poor";"Sup"
"0101020900-C";"NO3_summer";"2017-2019";"DIP100pc";45.7328910827637;"S3";22.6121215820312;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.491748137701125;"Mod";"Sup"
"0101021000-2-C";"NO3_summer";"2017-2019";"DIP100pc";83.2388272285461;"S3";20.9340257644653;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.380282348942112;"Poor";"Sup"
"0101030102-2-C";"NO3_summer";"2017-2019";"DIP100pc";48.4129066467285;"S2";20.4080816904704;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.478986158825102;"Mod";"Sup"
"0101030200-C";"NO3_summer";"2017-2019";"DIP100pc";186.615447998047;"S3";12.9558982849121;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";27.2339468941191;44.9806650601901;74.6050406235915;126.30523622953;293.844884138841;817.724880590997;0.328004848379337;"Poor";"Sup"
"0101030400-C";"NO3_summer";"2017-2019";"DIP100pc";110.949292500814;"S2";15.9988009134928;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";14.5817372959965;25.0847632579314;43.473806038881;89.3222658206255;267.395038213485;904.481799505155;0.375709900632675;"Poor";"Sup"
"0101040100-C";"NO3_summer";"2017-2019";"DIP100pc";44.5661468505859;"S3";21.7547855377197;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.497304062616257;"Mod";"Sup"
"0101040300-3-C";"NO3_summer";"2017-2019";"DIP100pc";52.5887718200684;"S2";22.9239540100098;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.459101086571103;"Mod";"Sup"
"0101000030-1-C";"NO3_winter";"2017-2019";"DIP100pc";159.541182518005;"S1";26.6819048325221;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.530917634963989;"Mod";"Sup"
"0101000030-2-C";"NO3_winter";"2017-2019";"DIP100pc";277.131984710693;"S1";25.6407607396444;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.316588824462891;"Poor";"Sup"
"0101000031-C";"NO3_winter";"2017-2019";"DIP100pc";292.377914428711;"S1";21.4721761279636;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.292195336914063;"Poor";"Sup"
"0101000032-3-C";"NO3_winter";"2017-2019";"DIP100pc";134.201921081543;"S1";28.1673568725586;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.581596157836914;"Mod";"Sup"
"0101000032-4-C";"NO3_winter";"2017-2019";"DIP100pc";226.161732991536;"S1";27.3023282686869;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.398141227213542;"Poor";"Sup"
"0101010301-C";"NO3_winter";"2017-2019";"DIP100pc";102.955177307129;"S3";28.0743865966797;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.757463019234794;"Good";"Sup"
"0101010401-C";"NO3_winter";"2017-2019";"DIP100pc";165.055611746652;"S3";25.6081357683454;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.519888776506696;"Mod";"Sup"
"0101010405-C";"NO3_winter";"2017-2019";"DIP100pc";126.667896270752;"S5";25.9036944707235;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.596664207458496;"Mod";"Sup"
"0101010406-C";"NO3_winter";"2017-2019";"DIP100pc";215.151664733887;"S3";26.4971237182617;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.419696670532227;"Mod";"Sup"
"0101010408-C";"NO3_winter";"2017-2019";"DIP100pc";134.545768737793;"S3";27.3294334411621;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.580908462524414;"Mod";"Sup"
"0101010500-C";"NO3_winter";"2017-2019";"DIP100pc";357.094512939453;"S1";25.8770866394043;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.192702786690848;"Bad";"Sup"
"0101020101-1-C";"NO3_winter";"2017-2019";"DIP100pc";283.335470581055;"S2";29.0606990814209;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.306663247070313;"Poor";"Sup"
"0101020101-2-C";"NO3_winter";"2017-2019";"DIP100pc";397.993039449056;"S2";22.6346121893989;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.1506357308524;"Bad";"Sup"
"0101020200-1-C";"NO3_winter";"2017-2019";"DIP100pc";309.084899902344;"S2";29.2162094116211;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.26546416015625;"Poor";"Sup"
"0101020200-2-C";"NO3_winter";"2017-2019";"DIP100pc";272.901863098145;"S2";28.9006271362305;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.323357019042969;"Poor";"Sup"
"0101020300-2-C";"NO3_winter";"2017-2019";"DIP100pc";212.119923909505;"S2";29.4240471522013;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.42576015218099;"Mod";"Sup"
"0101020500-C";"NO3_winter";"2017-2019";"DIP100pc";199.068794250488;"S3";29.6599836349487;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.451862411499023;"Mod";"Sup"
"0101020601-C";"NO3_winter";"2017-2019";"DIP100pc";294.422828674316;"S2";28.689670085907;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.288923474121094;"Poor";"Sup"
"0101020701-5-C";"NO3_winter";"2017-2019";"DIP100pc";285.452810668945;"S3";29.2404670715332;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.303275502929688;"Poor";"Sup"
"0101020702-2-C";"NO3_winter";"2017-2019";"DIP100pc";315.966339111328;"S3";29.6122341156006;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.254453857421875;"Poor";"Sup"
"0101020801-C";"NO3_winter";"2017-2019";"DIP100pc";311.633778889974;"S5";28.9623076121012;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.261385953776042;"Poor";"Sup"
"0101020802-C";"NO3_winter";"2017-2019";"DIP100pc";264.940811157227;"S3";28.7139873504639;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.336094702148438;"Poor";"Sup"
"0101020900-C";"NO3_winter";"2017-2019";"DIP100pc";300.749816894531;"S3";28.5028829574585;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.27880029296875;"Poor";"Sup"
"0101021000-2-C";"NO3_winter";"2017-2019";"DIP100pc";273.938789367676;"S3";28.9922230243683;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.321697937011719;"Poor";"Sup"
"0101030102-2-C";"NO3_winter";"2017-2019";"DIP100pc";388.448455810547;"S2";29.2805067698161;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.16045301688058;"Bad";"Sup"
"0101030200-C";"NO3_winter";"2017-2019";"DIP100pc";315.929779052734;"S3";13.8941135406494;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";80.0759821881683;111.528521317702;156.899579414955;256.899579414955;390.427189753606;593.849856479411;0.311583530195638;"Poor";"Sup"
"0101030400-C";"NO3_winter";"2017-2019";"DIP100pc";419.053044637044;"S2";16.8814846674601;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";76.5806888271052;100.957823484372;133.690003737425;233.690003737425;361.013074043469;557.903343373739;0.141043332622785;"Bad";"Sup"
"0101040100-C";"NO3_winter";"2017-2019";"DIP100pc";328.628601074219;"S3";29.5804100036621;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.23419423828125;"Poor";"Sup"
"0101040300-3-C";"NO3_winter";"2017-2019";"DIP100pc";236.258827209473;"S2";29.9101839065552;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.381985876464844;"Poor";"Sup"
"0101000030-1-C";"NH4_summer";"2017-2019";"DIP100pc";10.308017929395;"S1";23.4465775092443;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.789573962201354;"Good";"Sup"
"0101000030-2-C";"NH4_summer";"2017-2019";"DIP100pc";13.6256127887302;"S1";20.4892783694797;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.74676628659703;"Good";"Sup"
"0101000031-C";"NH4_summer";"2017-2019";"DIP100pc";17.7269943025377;"S1";16.9584894180298;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.693845234805965;"Good";"Sup"
